name,description,latitude,longitude,state,image_url,type
Swan Land and Cattle Company Headquarters,Swan Land and Cattle Company HeadquartersMore images,,,Wyoming,https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Swan_Land_%26_Cattle_Company%2C_State_Route_313%2C_Chugwater_%28Platte_County%2C_Wyoming%29.jpg/330px-Swan_Land_%26_Cattle_Company%2C_State_Route_313%2C_Chugwater_%28Platte_County%2C_Wyoming%29.jpg,manmade
Union Pacific Railroad Depot,Union Pacific Railroad DepotMore images,,,Wyoming,,manmade
Wapiti Ranger Station,Wapiti Ranger StationMore images,,,Wyoming,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Wapiti_Ranger_Station.jpg/330px-Wapiti_Ranger_Station.jpg,manmade
Wyoming State Capitol,Wyoming State CapitolMore images,,,Wyoming,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/DSCN5263_cheyennewyomingcapitolfront_e.jpg/330px-DSCN5263_cheyennewyomingcapitolfront_e.jpg,manmade
Cleveland Abbe House,Cleveland Abbe HouseMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Cleveland_Abbe_House.jpg/330px-Cleveland_Abbe_House.jpg,manmade
"Administration Building, Carnegie Institution of Washington","Administration Building, Carnegie Institution of WashingtonMore images",,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Administration_Building_Carnegie_Institution_of_Washington_3.jpg/330px-Administration_Building_Carnegie_Institution_of_Washington_3.jpg,manmade
American Federation of Labor Building,American Federation of Labor BuildingMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Washington_Marriott_Marquis_03_%28cropped%29.JPG/330px-Washington_Marriott_Marquis_03_%28cropped%29.JPG,manmade
American Peace Society,American Peace SocietyMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Arthur_Deerin_Call%2C_American_Peace_Society%2C_1913.jpg/330px-Arthur_Deerin_Call%2C_American_Peace_Society%2C_1913.jpg,manmade
Anderson House,Anderson HouseMore images,,,the District of Columbia,,manmade
"Andrew Rankin Memorial Chapel, Frederick Douglass Memorial Hall, Founders Library, Howard University","Andrew Rankin Memorial Chapel, Frederick Douglass Memorial Hall, Founders Library, Howard UniversityMore images",,,the District of Columbia,,manmade
"Arts and Industries Building, Smithsonian Institution","Arts and Industries Building, Smithsonian InstitutionMore images",,,the District of Columbia,https://upload.wikimedia.org/wikipedia/en/thumb/f/f2/Arts_and_Industries_Building_logo.png/330px-Arts_and_Industries_Building_logo.png,manmade
Ashburton House,Ashburton HouseMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Ashburton_House.jpg/330px-Ashburton_House.jpg,manmade
Newton D. Baker House,Newton D. Baker HouseMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Newton_D._Baker_House_-_Washington%2C_D.C.jpg/330px-Newton_D._Baker_House_-_Washington%2C_D.C.jpg,manmade
Blair House,Blair HouseMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/President%27s_Guest_House.jpg/330px-President%27s_Guest_House.jpg,manmade
"William E. Borah Apartment, Windsor Lodge","William E. Borah Apartment, Windsor LodgeMore images",,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Windsor_Lodge.jpg/330px-Windsor_Lodge.jpg,manmade
Blanche K. Bruce House,Blanche K. Bruce HouseMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Blanche_K._Bruce_House_-_Washington%2C_D.C.jpg/330px-Blanche_K._Bruce_House_-_Washington%2C_D.C.jpg,manmade
Carnegie Endowment for International Peace,Carnegie Endowment for International PeaceMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Carnegie_Endowment_for_International_Peace_-_Dupont_Circle.JPG/330px-Carnegie_Endowment_for_International_Peace_-_Dupont_Circle.JPG,manmade
Mary Ann Shadd Cary House,Mary Ann Shadd Cary HouseMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Mary_Ann_Shadd_Cary_House_-_Washington%2C_D.C.jpg/330px-Mary_Ann_Shadd_Cary_House_-_Washington%2C_D.C.jpg,manmade
City Hall / D.C. Courthouse,City Hall / D.C. CourthouseMore images,,,the District of Columbia,,manmade
Congressional Cemetery,Congressional CemeteryMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Liz_and_Mary_Hall_CC.JPG/330px-Liz_and_Mary_Hall_CC.JPG,manmade
Constitution Hall,Constitution HallMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/DAR_Constitution_Hall.JPG/330px-DAR_Constitution_Hall.JPG,manmade
Corcoran Gallery and Corcoran School Of Art,Corcoran Gallery and Corcoran School Of ArtMore images,,,the District of Columbia,,manmade
Elliott Coues House,Elliott Coues HouseMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Elliott_Coues_House_-_Washington%2C_D.C.jpg/330px-Elliott_Coues_House_-_Washington%2C_D.C.jpg,manmade
Decatur House,Decatur HouseMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Decatur_House_north_side.jpg/330px-Decatur_House_north_side.jpg,manmade
Franklin School,Franklin SchoolMore images,,,the District of Columbia,,manmade
The Furies Collective,The Furies Collective,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/THE_FURIES_COLLECTIVE%2C_WASHINGTON_D.C._SE.jpg/330px-THE_FURIES_COLLECTIVE%2C_WASHINGTON_D.C._SE.jpg,manmade
Gallaudet College Historic District,Gallaudet College Historic DistrictMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Gallaudet_tower.jpg/330px-Gallaudet_tower.jpg,manmade
General Federation of Women's Clubs Headquarters,General Federation of Women's Clubs HeadquartersMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/General_Federation_of_Women%27s_Clubs_Headquarters_-_Washington%2C_D.C.jpg/330px-General_Federation_of_Women%27s_Clubs_Headquarters_-_Washington%2C_D.C.jpg,manmade
General Post Office,General Post OfficeMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Royal_Coat_of_Arms_of_the_United_Kingdom_%28HM_Government%29_%28St_Edwards_Crown%29.svg/330px-Royal_Coat_of_Arms_of_the_United_Kingdom_%28HM_Government%29_%28St_Edwards_Crown%29.svg.png,manmade
Georgetown Historic District,Georgetown Historic DistrictMore images,,,the District of Columbia,,manmade
Samuel Gompers House,Samuel Gompers House,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Samuel-gompers-house.JPG/330px-Samuel-gompers-house.JPG,manmade
Charlotte Forten Grimke House,Charlotte Forten Grimke HouseMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Charlotte_Forten_Grimke_house.JPG/330px-Charlotte_Forten_Grimke_house.JPG,manmade
"Healy Hall, Georgetown University","Healy Hall, Georgetown UniversityMore images",,,the District of Columbia,,manmade
General Oliver Otis Howard House,General Oliver Otis Howard HouseMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/General_Oliver_Otis_Howard_House_-_Howard_University.jpg/330px-General_Oliver_Otis_Howard_House_-_Howard_University.jpg,manmade
Charles Evans Hughes House,Charles Evans Hughes HouseMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Charles_Evans_Hughes_House.JPG/330px-Charles_Evans_Hughes_House.JPG,manmade
Hiram W. Johnson House,Hiram W. Johnson HouseMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Mountjoy_Bayly_House.jpg/330px-Mountjoy_Bayly_House.jpg,manmade
Lafayette Building,Lafayette BuildingMore images,,,the District of Columbia,,manmade
Lafayette Square Historic District,Lafayette Square Historic DistrictMore images,,,the District of Columbia,,manmade
Library of Congress,Library of CongressMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/LOC_Main_Reading_Room_Highsmith.jpg/330px-LOC_Main_Reading_Room_Highsmith.jpg,manmade
Andrew Mellon Building,Andrew Mellon BuildingMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/AEIHQWashDC.jpg/330px-AEIHQWashDC.jpg,manmade
Memorial Continental Hall,Memorial Continental HallMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Memorial_Continental_Hall.JPG/330px-Memorial_Continental_Hall.JPG,manmade
National Archives,National ArchivesMore images,,,the District of Columbia,,manmade
National Training School For Women And Girls,National Training School For Women And Girls,,,the District of Columbia,,manmade
National War College,National War CollegeMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/National_War_College_emblem.gif/330px-National_War_College_emblem.gif,manmade
Octagon House,Octagon HouseMore images,,,the District of Columbia,,manmade
Old Naval Observatory,Old Naval ObservatoryMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/US_Naval_Observatory_%28Washington%2C_District_of_Columbia%29.jpg/330px-US_Naval_Observatory_%28Washington%2C_District_of_Columbia%29.jpg,manmade
Old Patent Office,Old Patent OfficeMore images,,,the District of Columbia,,manmade
Pan American Union Headquarters,Pan American Union HeadquartersMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Pan_American_Building%2C_Washington.jpg/330px-Pan_American_Building%2C_Washington.jpg,manmade
Pension Building,Pension BuildingMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/National_Building_Museum_-_November_2023_-_2.jpg/330px-National_Building_Museum_-_November_2023_-_2.jpg,manmade
Frances Perkins House,Frances Perkins HouseMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Frances_Perkins_House_-_Washington%2C_D.C.jpg/330px-Frances_Perkins_House_-_Washington%2C_D.C.jpg,manmade
PHILADELPHIA(Gundelo),PHILADELPHIA(Gundelo)More images,,,the District of Columbia,,manmade
Red Cross (American National) Headquarters,Red Cross (American National) HeadquartersMore images,,,the District of Columbia,,manmade
Renwick Gallery,Renwick GalleryMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Renwick_Gallery_%2853844977480%29.jpg/330px-Renwick_Gallery_%2853844977480%29.jpg,manmade
Zalmon Richards House,Zalmon Richards HouseMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Zalmon_Richards_House_-_Washington%2C_D.C.jpg/330px-Zalmon_Richards_House_-_Washington%2C_D.C.jpg,manmade
St. Elizabeth's Hospital,St. Elizabeth's HospitalMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Center_building_at_Saint_Elizabeths%2C_National_Photo_Company%2C_circa_1909-1932.jpg/330px-Center_building_at_Saint_Elizabeths%2C_National_Photo_Company%2C_circa_1909-1932.jpg,manmade
St. John's Church,St. John's ChurchMore images,,,the District of Columbia,,manmade
St. Luke's Episcopal Church,St. Luke's Episcopal ChurchMore images,,,the District of Columbia,,manmade
SEQUOIA(Yacht),SEQUOIA(Yacht)More images,,,the District of Columbia,,manmade
Sewall–Belmont House,Sewall–Belmont HouseMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/BEPA-Sept2021.jpg/330px-BEPA-Sept2021.jpg,manmade
Lucy Diggs Slowe and Mary Burrill House,Lucy Diggs Slowe and Mary Burrill House,,,the District of Columbia,,manmade
Smithsonian Institution Building,Smithsonian Institution BuildingMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Smithsonian_Institution_Building_%2853831938398%29.jpg/330px-Smithsonian_Institution_Building_%2853831938398%29.jpg,manmade
John Philip Sousa Junior High School,John Philip Sousa Junior High School,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/John-phillip-sousa-high-school.JPG/330px-John-phillip-sousa-high-school.JPG,manmade
"State, War, And Navy Building","State, War, And Navy BuildingMore images",,,the District of Columbia,,manmade
Supreme Court Building,Supreme Court BuildingMore images,,,the District of Columbia,,manmade
Mary Church Terrell House,Mary Church Terrell HouseMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Mary_Church_Terrell_House.JPG/330px-Mary_Church_Terrell_House.JPG,manmade
Tudor Place,Tudor PlaceMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Tudor_Place_%2816689233310%29.jpg/330px-Tudor_Place_%2816689233310%29.jpg,manmade
Twelfth Street YMCA Building,Twelfth Street YMCA BuildingMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Twelfth_Street_YMCA_Building.jpg/330px-Twelfth_Street_YMCA_Building.jpg,manmade
Oscar W. Underwood House,Oscar W. Underwood HouseMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Oscar_W._Underwood_House%2C_Washington%2C_D.C.jpg/330px-Oscar_W._Underwood_House%2C_Washington%2C_D.C.jpg,manmade
United Mine Workers of America Building,United Mine Workers of America BuildingMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/United_Mine_Workers_of_America_Building_-_Washington%2C_D.C.jpg/330px-United_Mine_Workers_of_America_Building_-_Washington%2C_D.C.jpg,manmade
United States Capitol,United States CapitolMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/United_States_Capitol_west_front_edit2.jpg/330px-United_States_Capitol_west_front_edit2.jpg,manmade
United States Department of the Treasury,United States Department of the TreasuryMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Seal_of_the_United_States_Department_of_the_Treasury.svg/320px-Seal_of_the_United_States_Department_of_the_Treasury.svg.png,manmade
United States Marine Corps Barrack and Commandant's House,United States Marine Corps Barrack and Commandant's HouseMore images,,,the District of Columbia,,manmade
United States Soldier's Home,United States Soldier's HomeMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Abraham_Lincoln%27s_summer_cottage%2C_Washington%2C_D.C_LCCN2010630290.tif/lossy-page1-320px-Abraham_Lincoln%27s_summer_cottage%2C_Washington%2C_D.C_LCCN2010630290.tif.jpg,manmade
Volta Bureau,Volta BureauMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Volta_Bureau_Washington_DC.JPG/330px-Volta_Bureau_Washington_DC.JPG,manmade
Washington Aqueduct,Washington AqueductMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Union_Arch_Bridge_MD_2008.jpg/330px-Union_Arch_Bridge_MD_2008.jpg,manmade
Washington Navy Yard,Washington Navy YardMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/WashingtonNavyYard.jpg/330px-WashingtonNavyYard.jpg,manmade
White House,White HouseMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/White_House_north_and_south_sides.jpg/330px-White_House_north_and_south_sides.jpg,manmade
David White House,David White HouseMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/David_White_House_-_Washington%2C_D.C.jpg/330px-David_White_House_-_Washington%2C_D.C.jpg,manmade
Woodrow Wilson House,Woodrow Wilson HouseMore images,,,the District of Columbia,,manmade
Carter G. Woodson House,Carter G. Woodson HouseMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Carter_G._Woodson_Home_National_Historic_Site_-_2017.jpg/330px-Carter_G._Woodson_Home_National_Historic_Site_-_2017.jpg,manmade
Robert Simpson Woodward House,Robert Simpson Woodward HouseMore images,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/1513_16th_Street%2C_NW.JPG/330px-1513_16th_Street%2C_NW.JPG,manmade
Army Medical Museum and Library,,,,the District of Columbia,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/AMM4.jpg/330px-AMM4.jpg,manmade
Cleveland Abbe House,Cleveland Abbe HouseMore images,,,"Washington, D.C.",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Cleveland_Abbe_House.jpg/330px-Cleveland_Abbe_House.jpg,manmade
"Administration Building, Carnegie Institution of Washington","Administration Building, Carnegie Institution of WashingtonMore images",,,"Washington, D.C.",https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Administration_Building_Carnegie_Institution_of_Washington_3.jpg/330px-Administration_Building_Carnegie_Institution_of_Washington_3.jpg,manmade
American Federation of Labor Building,American Federation of Labor BuildingMore images,,,"Washington, D.C.",https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Washington_Marriott_Marquis_03_%28cropped%29.JPG/330px-Washington_Marriott_Marquis_03_%28cropped%29.JPG,manmade
American Peace Society,American Peace SocietyMore images,,,"Washington, D.C.",https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Arthur_Deerin_Call%2C_American_Peace_Society%2C_1913.jpg/330px-Arthur_Deerin_Call%2C_American_Peace_Society%2C_1913.jpg,manmade
Anderson House,Anderson HouseMore images,,,"Washington, D.C.",,manmade
"Andrew Rankin Memorial Chapel, Frederick Douglass Memorial Hall, Founders Library, Howard University","Andrew Rankin Memorial Chapel, Frederick Douglass Memorial Hall, Founders Library, Howard UniversityMore images",,,"Washington, D.C.",,manmade
"Arts and Industries Building, Smithsonian Institution","Arts and Industries Building, Smithsonian InstitutionMore images",,,"Washington, D.C.",https://upload.wikimedia.org/wikipedia/en/thumb/f/f2/Arts_and_Industries_Building_logo.png/330px-Arts_and_Industries_Building_logo.png,manmade
Ashburton House,Ashburton HouseMore images,,,"Washington, D.C.",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Ashburton_House.jpg/330px-Ashburton_House.jpg,manmade
Newton D. Baker House,Newton D. Baker HouseMore images,,,"Washington, D.C.",https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Newton_D._Baker_House_-_Washington%2C_D.C.jpg/330px-Newton_D._Baker_House_-_Washington%2C_D.C.jpg,manmade
Blair House,Blair HouseMore images,,,"Washington, D.C.",https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/President%27s_Guest_House.jpg/330px-President%27s_Guest_House.jpg,manmade
"William E. Borah Apartment, Windsor Lodge","William E. Borah Apartment, Windsor LodgeMore images",,,"Washington, D.C.",https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Windsor_Lodge.jpg/330px-Windsor_Lodge.jpg,manmade
